job_id,job_title,job_domain,company_name,required_skills,min_experience,min_education
J-0528,Odoo Specialist,Software Development,PT. Naga Trade International,"['Python', 'Git', 'PostgreSQL', 'API', 'Troubleshooting']",1 - 3 Tahun,S1/D4
J-0529,IT Finance Reporting Solution Partner (NSPB and Power BI),Software Development,PT Bahari Eka Nusantara (Ben Line Agencies),"['Oracle', 'Power BI', 'Excel']",> 5 Tahun,S1/D4
J-0530,AI Video Specialist,Software Development,pt.nusantara alami group,"['Data Analysis', 'Python', 'SQL']",> 5 Tahun,S1/D4
J-0531,AI Engineer,Data Science & AI,PT Digdaya Duta Digital,"['Python', 'Machine Learning', 'Deep Learning', 'NLP']",Belum ada pengalaman,S1/D4
J-0532,Marketing Technology,Software Development,PT PFI Mega Life Insurance,"['Business Analysis', 'Requirements Gathering', 'SQL']",< 1 Tahun,S1/D4
J-0533,IT System Operational Support Mandarin Speaker,Software Development,PT. Zhisheng Pacific Trading (Mixue),"['IT Support', 'Troubleshooting', 'Hardware', 'Networking']",< 1 Tahun,S1/D4
J-0534,VoIP Network Engineer (NOC),IT Support & Infrastructure,PT Dalnet System,"['Linux', 'CCNA', 'Troubleshooting']",< 1 Tahun,S1/D4
J-0535,Pre-Sales Engineer – Smart Solutions & IT (Mandarin Speaker),Sales & Business Development,HITHINK TECHNOLOGY INDONESIA,"['IT Support', 'Troubleshooting', 'Hardware', 'Networking']",1 - 3 Tahun,SMA/SMK
J-0536,IT Programmer Staff,Software Development,PT Perfect Companion Indonesia Manufacturing,"['JavaScript', 'PHP']",< 1 Tahun,S1/D4
J-0537,Teknisi Jaringan,Software Development,Toko Gayathri Dupa Wangi,"['Networking', 'Linux', 'Troubleshooting', 'Infrastructure']",< 1 Tahun,S1/D4
J-0538,Golang Backend Engineer - PG,Web Development,PT. MONARCH INTI TEKNOLOGI,"['Go', 'CI/CD', 'Switching', 'PostgreSQL', 'Redis', 'QA']",1 - 3 Tahun,S1/D4
J-0539,PRESALES ENGINEER,Sales & Business Development,PT SINERGI INSANI PRIMALINK,"['Linux', 'Networking', 'Cisco']",1 - 3 Tahun,S1/D4
J-0540,Software Engineer,Software Development,Geonet Property & Finance Group,"['Python', 'SQL', 'JavaScript', 'PHP', 'React', 'UI/UX', 'Node.js', 'Laravel', 'AWS', 'GCP', 'Git']",1 - 3 Tahun,S1/D4
J-0541,Java Developer Technical Lead,Software Development,PT Structured Services,"['SQL', 'Java', 'React', 'Vue', 'Angular', 'Spring', 'AWS', 'Azure', 'GCP', 'Docker', 'Kubernetes', 'Git', 'CI/CD', 'MySQL', 'PostgreSQL', 'Troubleshooting']",> 5 Tahun,S1/D4
J-0542,Data Engineer (Contract 12 Months),Data Engineering,"PT ZURICH ASURANSI INDONESIA, Tbk","['Python', 'SQL', 'AWS', 'Azure', 'GCP', 'GitHub', 'CI/CD', 'Data Engineering', 'Spark']",3 - 5 Tahun,S1/D4
J-0543,Senior Project Manager,Project Management,PT Nusantara Compnet Integrator,['Networking'],> 5 Tahun,S2/S3
J-0544,Microsoft Security Consultant (Presales & Delivery),Sales & Business Development,AVANADE ASIA PTE LTD,"['Go', 'Azure']",> 5 Tahun,S2/S3
J-0545,Technical Support (Server/Infra),IT Support & Infrastructure,PT BEJO BERKAT MAKMUR,"['Linux', 'Cisco']",< 1 Tahun,S1/D4
J-0546,Software Engineer_Cikarang,Software Development,PT. LIPPO KARAWACI TBK,"['SQL', 'JavaScript', 'HTML', 'PHP', 'API', 'JSON']",1 - 3 Tahun,S1/D4
J-0547,SAP Support Services - Module PP,ERP & Enterprise,PACIFIC GROUP,"['Business Analysis', 'Requirements Gathering', 'SQL']",3 - 5 Tahun,S1/D4
J-0548,Product Owner,Product Management,PT Digdaya Duta Digital,"['Project Management', 'Agile', 'Scrum', 'Jira', 'Product Development', 'Roadmap']",3 - 5 Tahun,S1/D4
J-0549,NOC Engineer,Software Development,PT. Aviro Global Teknologi,"['Cisco', 'Routing', 'Switching', 'Troubleshooting']",< 1 Tahun,S1/D4
J-0550,Head of Programmer,Software Development,PT Netcom Scinergy Newsantara,"['UI/UX', 'Agile', 'Scrum', 'QA']",3 - 5 Tahun,S2/S3
J-0551,GRC Staff (IT),Software Development,Perusahaan Dirahasiakan,['Cyber Security'],1 - 3 Tahun,S1/D4
J-0552,"Full Stack Developer (Node.js, React.js, SQL, AWS)",Web Development,PT Kencana Jaya Kreasi Lestari,"['SQL', 'TypeScript', 'React', 'Node.js', 'AWS', 'Git', 'CI/CD', 'MySQL', 'PostgreSQL', 'MongoDB', 'API', 'GraphQL', 'Agile']",1 - 3 Tahun,S2/S3
J-0553,Technical Support – Wood Business,IT Support & Infrastructure,PT Mowilex Indonesia,"['Excel', 'Troubleshooting']",1 - 3 Tahun,S1/D4
J-0554,Product & Presales (Cybersecurity),Cyber Security,PT Intikom Berlian Mustika,"['B2B Sales', 'Solution Selling', 'Presentation', 'System Architecture']",1 - 3 Tahun,S1/D4
J-0555,Senior Programmer ( Kota Makassar),Software Development,Universitas Ciputra Surabaya,"['PHP', 'Flutter', 'MySQL']",3 - 5 Tahun,S2/S3
J-0556,中文IT支持与管理 - Mandarin IT Management,Software Development,PT Aicha Food Indonesia,"['IT Support', 'Troubleshooting', 'Hardware', 'Networking']",1 - 3 Tahun,S1/D4
J-0557,IT Finance Data & Analytics Partner,Software Development,PT Bahari Eka Nusantara (Ben Line Agencies),"['Power BI', 'Excel']",> 5 Tahun,S1/D4
J-0558,IT Business Analyst,Data Analytics,PT Kamoro Maxima Integra,['Agile'],3 - 5 Tahun,S1/D4
J-0559,TECHNICAL MANAGER (AUDIO - VIDEO - LIGHTING SPECIALIST),Software Development,PT Jakarta International Expo,"['IT Management', 'Leadership', 'Strategic Planning', 'Project Management']",> 5 Tahun,S2/S3
J-0560,"Microsoft Security Consultant (Defender, Intune & Entra ID SME)",Software Development,AVANADE ASIA PTE LTD,['Azure'],> 5 Tahun,Bootcamp/Sertifikasi
J-0561,IT & Solution Sales Manager (MANDARIN SPEAKER),Software Development,HITHINK TECHNOLOGY INDONESIA,['Networking'],3 - 5 Tahun,S2/S3
J-0562,IT Business Analyst – Treasury Banking/Financial Services,Data Analytics,PT OBS SOLUSI TEKNOLOGI INDONESIA,['Go'],1 - 3 Tahun,Bootcamp/Sertifikasi
J-0563,Cloud Infrastructure Engineer (Azure/AWS),DevOps & Cloud,Abrihet Teknobalhar Informa,"['Java', 'AWS', 'Azure', 'Networking', 'Troubleshooting']",1 - 3 Tahun,S1/D4
J-0564,IT Network & Infrastructure Technician,Software Development,OH! Print,"['Linux', 'Networking', 'Troubleshooting']",< 1 Tahun,S1/D4
J-0565,IT SUPPORT STAFF,IT Support & Infrastructure,PT MANUNGGAL PERKASA,['Troubleshooting'],Belum ada pengalaman,S1/D4
J-0566,Senior Webmaster & IT Systems,Software Development,PT. MAZARI PROPERTIES GROUP,"['Python', 'JavaScript', 'TypeScript', 'CSS', 'PHP', 'React', 'Vue', 'Next.js', 'Tailwind', 'Node.js', 'Laravel', 'Django', 'FastAPI', 'Linux', 'AWS', 'Azure', 'Docker', 'Git', 'GitHub', 'GitLab', 'CI/CD', 'Routing', 'CCNA', 'MySQL', 'PostgreSQL', 'MongoDB', 'Penetration Testing']",3 - 5 Tahun,S2/S3
J-0567,STRATEGIC SOLUTIONS ARCHITECT,Software Development,Perusahaan Dirahasiakan,"['B2B Sales', 'Solution Selling', 'Presentation', 'System Architecture']",> 5 Tahun,S2/S3
J-0568,Developer,Software Development,PT Lintas Media Danawa,"['SQL', 'Java', 'AWS', 'MySQL', 'Oracle', 'API', 'REST API', 'Troubleshooting']",1 - 3 Tahun,S1/D4
J-0569,Cloud Engineer / DevOps Engineer,DevOps & Cloud,PT EVOLUSI TEKNOLOGI SOLUSI,"['AWS', 'Azure', 'Docker', 'Kubernetes', 'CI/CD', 'Jenkins']",1 - 3 Tahun,S1/D4
J-0570,Microsoft Active Directory & Entra Engineer (AD & Entra),Software Development,Abrihet Teknobalhar Informa,['Java'],3 - 5 Tahun,S2/S3
J-0571,SAP Supporter (Retail processes / SAP AFS / SAP for Fashion),ERP & Enterprise,Abrihet Teknobalhar Informa,"['Java', 'Troubleshooting']",3 - 5 Tahun,S1/D4
J-0572,PROJECT MANAGER (MID LEVEL),Project Management,PT Cakrawala Putra Nusantara,"['Project Management', 'Agile', 'Scrum', 'Jira']",1 - 3 Tahun,S2/S3
J-0573,IT Programmer,Software Development,PT Stainless Steel Primavalve MajuBersama,"['SQL', 'PHP', '.NET', 'Troubleshooting']",< 1 Tahun,S1/D4
J-0574,Engineer on Site,Software Development,PT Lintas Media Danawa,['Troubleshooting'],1 - 3 Tahun,S1/D4
J-0575,Technical Sales Representative,Software Development,PT Tempindo Jasatama (Divisi Jakarta Temp),"['B2B Sales', 'Solution Selling', 'Presentation', 'System Architecture']",1 - 3 Tahun,S1/D4
J-0576,Backend Developer,Web Development,PT Centria Integrity Advisory,"['PHP', 'Laravel', 'Docker', 'Git', 'MySQL', 'PostgreSQL']",< 1 Tahun,S1/D4
J-0577,Cloud Engineer,DevOps & Cloud,PT Lintas Media Danawa,"['SQL', 'Linux', 'GCP', 'Docker', 'Git', 'GitHub', 'GitLab', 'CI/CD', 'QA']",1 - 3 Tahun,Bootcamp/Sertifikasi
J-0578,FLM ATM First Level Maintenance Technician,Software Development,PT Brinks Solutions Indonesia,['Troubleshooting'],1 - 3 Tahun,D3
J-0579,.Net Developer (Onsite at Yogya),Software Development,PT. Amalura Multi Dimensi,"['SQL', 'JavaScript', 'R', 'Kubernetes', 'Git', 'Redis', 'DDL', 'API']",1 - 3 Tahun,S1/D4
J-0580,Supervisor IT Dynamics 365 Finance & Operation,ERP & Enterprise,"Cikarang Inland Port, Cikarang","['Azure', 'Power BI']",1 - 3 Tahun,S1/D4
J-0581,Governance Risk and Compliance IT Security,Software Development,PT Pasifik Global Integrasi,['Cyber Security'],1 - 3 Tahun,S1/D4
J-0582,DEV. OPS Engineer,Software Development,PT Data Integrasi Inovasi,"['Python', 'Linux', 'AWS', 'GCP', 'Kubernetes', 'GitLab', 'CI/CD', 'Jenkins', 'Agile', 'QA']",< 1 Tahun,S1/D4
J-0583,Software Engineer (Japanese Speaking),Software Development,HITHINK TECHNOLOGY INDONESIA,"['SQL', 'Java', 'Spring', '.NET', 'Linux', 'Postman', 'Excel']",1 - 3 Tahun,S2/S3
J-0584,Application and Development Assistant Manager,Software Development,PT Enseval Putera Megatrading Tbk,"['Python', 'SQL', 'Java', 'PHP', '.NET', 'PostgreSQL', 'Oracle', 'Troubleshooting']",> 5 Tahun,S2/S3
J-0585,QA Engineer,Quality Assurance,Geonet Property & Finance Group,"['SQL', 'UI/UX', 'CI/CD', 'API', 'Postman', 'QA']",1 - 3 Tahun,S1/D4
J-0586,SAP Supporter (Order to Cash & FICO),ERP & Enterprise,Abrihet Teknobalhar Informa,['Java'],3 - 5 Tahun,S1/D4
J-0587,Senior Game Designer,Game Development,PT Gameloft Indonesia (Yogyakarta),"['Figma', 'UI/UX', 'Unity']",3 - 5 Tahun,S1/D4
J-0588,IT Project Manager,Project Management,PT Abhimata Persada,"['Agile', 'Scrum']",> 5 Tahun,S2/S3
J-0589,DevOps Engineer,DevOps & Cloud,PT Digdaya Duta Digital,['CI/CD'],1 - 3 Tahun,S1/D4
J-0590,IOS Developer,Mobile Development,PT Adi Data Informatika,"['Swift', 'UI/UX']",< 1 Tahun,S1/D4
J-0591,Senior Azure Engineer - MS Office Apps,Software Development,Avanade Malaysia Sdn Bhd,"['Networking', 'Excel', 'Troubleshooting']",> 5 Tahun,S1/D4
J-0592,Frontend Developer,Web Development,PT Abhimata Persada,"['JavaScript', 'TypeScript', 'CSS', 'React', 'Vue', 'Angular', 'Next.js', 'Tailwind', 'UI/UX', 'Git', 'Agile', 'Scrum', 'QA']",1 - 3 Tahun,S1/D4
J-0593,Software Engineer (C++),Software Development,PT Formulatrix Indonesia,"['Python', 'Java', 'R', 'Linux', 'TensorFlow', 'PyTorch', 'Troubleshooting']",< 1 Tahun,S1/D4
J-0594,Intermediate ASP.NET Core Developer,Software Development,PT Sahassa Panca Manunggal,"['SQL', 'JavaScript', 'TypeScript', 'HTML', 'CSS', 'Vue', '.NET', 'Git', 'API', 'REST API', 'QA']",1 - 3 Tahun,S1/D4
J-0595,Senior SAP PP Consultant,ERP & Enterprise,PT. HAND Solutions Indonesia,['Go'],3 - 5 Tahun,S1/D4
J-0596,PHP Developer,Web Development,Askarasoft,"['JavaScript', 'PHP', 'Flutter', 'MySQL']",< 1 Tahun,S1/D4
J-0597,Junior Software Engineer (JAVA),Software Development,PT Infinitium Solutions,"['SQL', 'Java', 'JavaScript', 'HTML', 'Spring', 'AWS', 'Azure', 'GCP', 'Docker', 'Kubernetes', 'Git', 'Jenkins', 'Oracle', 'JSON', 'Agile', 'Troubleshooting']",1 - 3 Tahun,S1/D4
J-0598,Full-Stack Data Engineer (Fleet),Web Development,PRIMA GROUP,"['Python', 'SQL', 'Node.js', 'PostgreSQL', 'API', 'Tableau', 'Spark']",1 - 3 Tahun,S1/D4
J-0599,IT Support Staff,IT Support & Infrastructure,PT Mulia Gunung Mas (MGM BOSCO LOGISTICS),"['Networking', 'CCNA']",< 1 Tahun,S1/D4
J-0600,Manager R&D Pangan Internasional,Software Development,PT Dali Foods Indonesia,['R'],3 - 5 Tahun,S2/S3
J-0601,IT Finance Systems Architect (NSPB),Software Development,PT Bahari Eka Nusantara (Ben Line Agencies),"['Go', 'Oracle', 'Excel']",> 5 Tahun,S2/S3
J-0602,Intermediate ASP.NET (Web Forms) Developer,Software Development,PT Sahassa Panca Manunggal,"['SQL', 'HTML', 'CSS', '.NET', 'Git', 'QA']",1 - 3 Tahun,S1/D4
J-0603,Microsoft 365 Specialist - Exchange,Software Development,Abrihet Teknobalhar Informa,['Java'],> 5 Tahun,S1/D4
J-0604,Apprenticeship Program for IT Support,IT Support & Infrastructure,PT Citra Tubindo Tbk,"['Networking', 'Data Analysis', 'Power BI']",> 5 Tahun,S1/D4
J-0605,Software Engineer PM (JAPANESE or MANDARIN Speaker),Software Development,HITHINK TECHNOLOGY INDONESIA,"['Software Development', 'SQL', 'Git', 'API']",1 - 3 Tahun,S2/S3
J-0606,Project Manager,Project Management,PT Technet Vision Indonesia,"['Networking', 'Excel']",1 - 3 Tahun,S2/S3
J-0607,DevOps,DevOps & Cloud,PT. MONARCH INTI TEKNOLOGI,"['Python', 'Go', 'AWS', 'Azure', 'GCP', 'Docker', 'Kubernetes', 'GitLab', 'CI/CD', 'Jenkins', 'MySQL', 'PostgreSQL']",1 - 3 Tahun,S1/D4
J-0608,IT Business Consultant (Junior),Software Development,PT Hitachi eBworx Indonesia,"['R', 'Software Testing']",Belum ada pengalaman,S1/D4
J-0609,Product Supervisor (Mandarin Speaker),Software Development,PT Idana Solusi Sejahtera,"['Prototyping', 'User Research', 'Data Analysis']",1 - 3 Tahun,S1/D4
J-0610,Account Manager for Securxcess,Software Development,PT. Lintas Teknologi Indonesia,['Cyber Security'],3 - 5 Tahun,S2/S3
J-0611,IT System Analyst,Software Development,PT Multi Bangun Abadi,"['SQL', 'UI/UX', 'Oracle', 'API']",1 - 3 Tahun,S1/D4
J-0612,Senior Network Security Engineer,Software Development,PT Dinamika Sistem Integrasi Solusi,"['Python', 'Linux', 'Cisco', 'Routing', 'Cyber Security', 'Troubleshooting']",> 5 Tahun,S1/D4
J-0613,Salesforce Developer,Software Development,PT Phincon,"['SQL', 'JavaScript', 'CI/CD', 'API', 'Agile', 'Scrum']",1 - 3 Tahun,Bootcamp/Sertifikasi
J-0614,AI Engineer,Data Science & AI,PT QUDO BUANA NAWAKARA,"['Python', 'Java', 'R', 'AWS', 'Azure', 'Docker', 'Kubernetes', 'Machine Learning', 'Deep Learning', 'NLP', 'Pandas', 'TensorFlow', 'PyTorch', 'Hadoop', 'Spark', 'LLM']",3 - 5 Tahun,S2/S3
J-0615,"Delivery  Platform Operational Manager Mandarin (Gofood,Grabfood,Shopeefood dll)",Software Development,PT. Zhisheng Pacific Trading (Mixue),"['IT Management', 'Leadership', 'Strategic Planning', 'Project Management']",< 1 Tahun,S2/S3
J-0616,IT Infrastructure Section Head,Software Development,"PT Tower Bersama Infrastructure, Tbk","['Networking', 'CCNA', 'Troubleshooting']",> 5 Tahun,S2/S3
J-0617,UX Designer,UI/UX Design,PT Formulatrix Indonesia,"['Figma', 'Prototyping']",< 1 Tahun,S1/D4
J-0618,ERP Consultant,ERP & Enterprise,PT Talentvis Consulting Indonesia,"['Business Analysis', 'Requirements Gathering', 'SQL']",> 5 Tahun,S1/D4
J-0619,DevOps Engineer,DevOps & Cloud,PT IDX Solusi Teknologi Informasi,"['Python', 'Docker', 'Kubernetes', 'CI/CD', 'Jenkins', 'Troubleshooting']",1 - 3 Tahun,S1/D4
J-0620,IT Support (Quality Control),IT Support & Infrastructure,PT Tamara Overseas Corporindo,['SQL'],1 - 3 Tahun,S1/D4
J-0621,OT Cybersecurity Consultant,Cyber Security,PT Yokogawa Indonesia,['Penetration Testing'],> 5 Tahun,S1/D4
J-0622,QHSE Coordinator,Software Development,Javacell,['Java'],1 - 3 Tahun,S1/D4
J-0623,Presales Engineer,Sales & Business Development,PT Nusantara Compnet Integrator,"['B2B Sales', 'Solution Selling', 'Presentation', 'System Architecture']",> 5 Tahun,S1/D4
J-0624,HELPDESK/TECHNICAL SUPPORT,IT Support & Infrastructure,PT. FASINDOJAYA KABEL TV,['Troubleshooting'],< 1 Tahun,S1/D4
J-0625,IT Project Management Office & Business,Software Development,PT Hino Motors Sales Indonesia,"['Go', 'Excel', 'Agile', 'Scrum']",> 5 Tahun,S1/D4
J-0626,Front-end Programmer,Web Development,PT Data Integrasi Inovasi,"['JavaScript', 'HTML', 'CSS', 'React', 'Tailwind', 'Git', 'CI/CD']",< 1 Tahun,S1/D4
J-0627,Presales Consultant (Security & Application Solutions),Sales & Business Development,PT Phiraka Sinergi Indonesia,"['B2B Sales', 'Solution Selling', 'Presentation', 'System Architecture']",1 - 3 Tahun,S1/D4
J-0628,AI & Automation Specialist,Software Development,PT In Fashion,['Excel'],< 1 Tahun,S1/D4
J-0629,Senior Azure Engineer (Azure ARC),Software Development,Avanade Malaysia Sdn Bhd,"['Azure', 'Kubernetes', 'Networking', 'Routing', 'Troubleshooting']",> 5 Tahun,S2/S3
J-0630,Sales Engineer B2B,Sales & Business Development,PT Nabel Sakha Gemilang,['Networking'],< 1 Tahun,S1/D4
J-0631,IT Asset Management,Software Development,PT. KOBUS SMART SERVICE,"['IT Support', 'Troubleshooting', 'Hardware', 'Networking']",1 - 3 Tahun,S1/D4
J-0632,Backend (Golang) Developer,Web Development,Steradian Data Optima,"['SQL', 'Go', 'Docker', 'Git', 'Agile']",1 - 3 Tahun,S1/D4
J-0633,Full Stack Engineer (Golang + React.JS),Web Development,PT Sharing Vision Indonesia,"['Python', 'SQL', 'Go', 'React', 'Vue', 'Next.js', 'Node.js', 'MySQL', 'PostgreSQL']",< 1 Tahun,S2/S3
J-0634,Senior Engineering Manager,Software Development,PT Trinusa Travelindo,"['IT Management', 'Leadership', 'Strategic Planning', 'Project Management']",> 5 Tahun,S2/S3
J-0635,IT Business Analyst,Data Analytics,PT Indolampung Perkasa,"['IT Support', 'Troubleshooting', 'Hardware', 'Networking']",1 - 3 Tahun,S1/D4
J-0636,Sales IT,Software Development,PT Daya Cipta Mandiri Solusi,['Networking'],1 - 3 Tahun,S1/D4
J-0637,Storage Engineer,Software Development,Perusahaan Dirahasiakan,"['Networking', 'Linux', 'Troubleshooting', 'Infrastructure']",1 - 3 Tahun,S1/D4
J-0638,IT-SAP 4HANA Specialist (Functional & Abab Programmer),ERP & Enterprise,PT Eka Bogainti,"['Software Development', 'SQL', 'Git', 'API']",1 - 3 Tahun,S1/D4
J-0639,Sales Engineer,Sales & Business Development,TalentGo,"['B2B Sales', 'Solution Selling', 'Presentation', 'System Architecture']",1 - 3 Tahun,S1/D4
J-0640,System Engineer,Software Development,PT. Wide Technologies Indonesia,"['Java', 'Linux', 'Docker', 'Kubernetes', 'GitLab', 'Networking', 'PostgreSQL', 'Oracle']",1 - 3 Tahun,S1/D4
J-0641,IT Security Analyst,Cyber Security,PT Graha Karya Informasi,['Cyber Security'],< 1 Tahun,S1/D4
J-0642,IT Database Administrator,Software Development,PT Prawathiya Karsa Pradipta,"['SQL', 'AWS', 'Azure', 'GCP', 'MySQL', 'PostgreSQL', 'Oracle', 'Troubleshooting']",1 - 3 Tahun,S1/D4
J-0643,IT Project Manager,Project Management,PT Intikom Berlian Mustika - Talent Acquisition,"['AWS', 'Azure', 'GCP', 'Networking', 'Cisco', 'Agile']",1 - 3 Tahun,S2/S3
J-0644,IT Programmer,Software Development,Perusahaan Dirahasiakan,"['JavaScript', 'Git', 'PostgreSQL', 'API', 'Troubleshooting']",1 - 3 Tahun,S1/D4
J-0645,Backend Developer (Golang),Web Development,PT Indocyber Global Teknologi,['Go'],1 - 3 Tahun,S1/D4
J-0646,"Presales for AIDC, Networking & Handy Talky Product - Surabaya Area",Sales & Business Development,PT Harrisma Informatika Jaya,"['Go', 'Networking']",1 - 3 Tahun,S1/D4
J-0647,Staff IT,Software Development,ARTHA UTAMA PLASINDO,"['IT Support', 'Troubleshooting', 'Hardware', 'Networking']",1 - 3 Tahun,S1/D4
J-0648,Software Engineer,Software Development,PT Norxel Teknologi Indonesia,"['Python', 'Java', 'PHP', 'MySQL', 'PostgreSQL']",Belum ada pengalaman,S1/D4
J-0649,Presales Engineer,Sales & Business Development,PT. Nexto Global Teknologi,"['Networking', 'Excel']",< 1 Tahun,S1/D4
J-0650,Programmer (.NET & React JS),Software Development,Yayasan Bina Nusantara,"['SQL', 'PHP', 'React', 'React Native']",1 - 3 Tahun,S1/D4
J-0651,Presales Darwinbox,Sales & Business Development,"PT. Metrodata Electronics, Tbk","['B2B Sales', 'Solution Selling', 'Presentation', 'System Architecture']",> 5 Tahun,S1/D4
J-0652,Data Engineer (ETL – Microsoft Fabric) - WFO South Jakarta,Data Engineering,PT. SIGMA GLOBAL TEKNOLOGI (SIGMATECH),"['Data Engineering', 'Power BI']",1 - 3 Tahun,S1/D4
J-0653,Sr Adv Appl/Sys Sales Engineer,Sales & Business Development,PT Honeywell Indonesia,"['B2B Sales', 'Solution Selling', 'Presentation', 'System Architecture']",> 5 Tahun,SMA/SMK
J-0654,Project Customer Assistant,Software Development,Jasnikom Gemanusa,"['Networking', 'CCNA', 'Excel']",1 - 3 Tahun,S1/D4
J-0655,System Trainer (IT Implementor),Software Development,PetroSYNC,"['IT Support', 'Troubleshooting', 'Hardware', 'Networking']",1 - 3 Tahun,S1/D4
J-0656,"(Datacenter) Server, Hardware Engineer",Software Development,ACE ZETA PTE. LTD.,"['IT Support', 'Troubleshooting', 'Hardware', 'Networking']",1 - 3 Tahun,Bootcamp/Sertifikasi
J-0657,Product Manager – Jaga Sport,Product Management,Jaga Kreasi Pancoran (Jaga Sport),"['Figma', 'UI/UX', 'Excel', 'Agile', 'Scrum']",< 1 Tahun,S2/S3
J-0658,"IT Security & Government, Risk and Compliance",Software Development,PT. AEON Indonesia,['Penetration Testing'],1 - 3 Tahun,S1/D4
J-0659,Associate Software Engineer - RA,Software Development,PT XL Axiata Tbk,"['Agile', 'Scrum']",< 1 Tahun,S1/D4
J-0660,Developer Full Stack,Web Development,PT Pesonna Indonesia Jaya,"['Python', 'Java', 'HTML', 'CSS', 'PHP', 'Go', 'Vue', 'Angular', 'Node.js', 'MySQL', 'PostgreSQL', 'API', 'Troubleshooting']",1 - 3 Tahun,S1/D4
