date_recorded,job_domain,skill_name,demand_count,is_synthetic
2014-09-30,Data Engineering,PostgreSQL,26,1
2014-09-30,Data Engineering,Redis,20,1
2014-10-31,Data Engineering,Python,21,1
2014-10-31,Data Engineering,SQL,27,1
2014-10-31,Data Engineering,Spark,32,1
2014-10-31,Data Engineering,Kafka,35,1
2014-10-31,Data Engineering,Airflow,36,1
2014-10-31,Data Engineering,dbt,34,1
2014-10-31,Data Engineering,Snowflake,30,1
2014-10-31,Data Engineering,PostgreSQL,24,1
2014-10-31,Data Engineering,Redis,19,1
2014-11-30,Data Engineering,Python,23,1
2014-11-30,Data Engineering,SQL,28,1
2014-11-30,Data Engineering,Spark,33,1
2014-11-30,Data Engineering,Kafka,36,1
2014-11-30,Data Engineering,Airflow,36,1
2014-11-30,Data Engineering,dbt,34,1
2014-11-30,Data Engineering,Snowflake,29,1
2014-11-30,Data Engineering,PostgreSQL,23,1
2014-11-30,Data Engineering,Redis,18,1
2014-12-31,Data Engineering,Python,24,1
2014-12-31,Data Engineering,SQL,30,1
2014-12-31,Data Engineering,Spark,34,1
2014-12-31,Data Engineering,Kafka,37,1
2014-12-31,Data Engineering,Airflow,36,1
2014-12-31,Data Engineering,dbt,33,1
2014-12-31,Data Engineering,Snowflake,28,1
2014-12-31,Data Engineering,PostgreSQL,23,1
2014-12-31,Data Engineering,Redis,18,1
2015-01-31,Data Engineering,Python,25,1
2015-01-31,Data Engineering,SQL,31,1
2015-01-31,Data Engineering,Spark,35,1
2015-01-31,Data Engineering,Kafka,37,1
2015-01-31,Data Engineering,Airflow,36,1
2015-01-31,Data Engineering,dbt,32,1
2015-01-31,Data Engineering,Snowflake,27,1
2015-01-31,Data Engineering,PostgreSQL,21,1
2015-01-31,Data Engineering,Redis,17,1
2015-02-28,Data Engineering,Python,27,1
2015-02-28,Data Engineering,SQL,33,1
2015-02-28,Data Engineering,Spark,37,1
2015-02-28,Data Engineering,Kafka,38,1
2015-02-28,Data Engineering,Airflow,36,1
2015-02-28,Data Engineering,dbt,32,1
2015-02-28,Data Engineering,Snowflake,27,1
2015-02-28,Data Engineering,PostgreSQL,21,1
2015-02-28,Data Engineering,Redis,17,1
2015-03-31,Data Engineering,Python,30,1
2015-03-31,Data Engineering,SQL,35,1
2015-03-31,Data Engineering,Spark,39,1
2015-03-31,Data Engineering,Kafka,40,1
2015-03-31,Data Engineering,Airflow,37,1
2015-03-31,Data Engineering,dbt,33,1
2015-03-31,Data Engineering,Snowflake,27,1
2015-03-31,Data Engineering,PostgreSQL,21,1
2015-03-31,Data Engineering,Redis,17,1
2015-04-30,Data Engineering,Python,31,1
2015-04-30,Data Engineering,SQL,37,1
2015-04-30,Data Engineering,Spark,40,1
2015-04-30,Data Engineering,Kafka,40,1
2015-04-30,Data Engineering,Airflow,37,1
2015-04-30,Data Engineering,dbt,32,1
2015-04-30,Data Engineering,Snowflake,25,1
2015-04-30,Data Engineering,PostgreSQL,20,1
2015-04-30,Data Engineering,Redis,16,1
2015-05-31,Data Engineering,Python,34,1
2015-05-31,Data Engineering,SQL,39,1
2015-05-31,Data Engineering,Spark,42,1
2015-05-31,Data Engineering,Kafka,41,1
2015-05-31,Data Engineering,Airflow,38,1
2015-05-31,Data Engineering,dbt,32,1
2015-05-31,Data Engineering,Snowflake,25,1
2015-05-31,Data Engineering,PostgreSQL,20,1
2015-05-31,Data Engineering,Redis,16,1
2015-06-30,Data Engineering,Python,38,1
2015-06-30,Data Engineering,SQL,43,1
2015-06-30,Data Engineering,Spark,45,1
2015-06-30,Data Engineering,Kafka,44,1
2015-06-30,Data Engineering,Airflow,39,1
2015-06-30,Data Engineering,dbt,33,1
2015-06-30,Data Engineering,Snowflake,26,1
2015-06-30,Data Engineering,PostgreSQL,20,1
2015-06-30,Data Engineering,Redis,17,1
2015-07-31,Data Engineering,Python,40,1
2015-07-31,Data Engineering,SQL,45,1
2015-07-31,Data Engineering,Spark,46,1
2015-07-31,Data Engineering,Kafka,44,1
2015-07-31,Data Engineering,Airflow,39,1
2015-07-31,Data Engineering,dbt,32,1
2015-07-31,Data Engineering,Snowflake,25,1
2015-07-31,Data Engineering,PostgreSQL,20,1
2015-07-31,Data Engineering,Redis,18,1
2015-08-31,Data Engineering,Python,41,1
2015-08-31,Data Engineering,SQL,44,1
2015-08-31,Data Engineering,Spark,45,1
2015-08-31,Data Engineering,Kafka,42,1
2015-08-31,Data Engineering,Airflow,37,1
2015-08-31,Data Engineering,dbt,30,1
2015-08-31,Data Engineering,Snowflake,23,1
2015-08-31,Data Engineering,PostgreSQL,19,1
2015-08-31,Data Engineering,Redis,17,1
2015-09-30,Data Engineering,Python,42,1
2015-09-30,Data Engineering,SQL,46,1
2015-09-30,Data Engineering,Spark,45,1
2015-09-30,Data Engineering,Kafka,42,1
2015-09-30,Data Engineering,Airflow,36,1
2015-09-30,Data Engineering,dbt,29,1
2015-09-30,Data Engineering,Snowflake,23,1
2015-09-30,Data Engineering,PostgreSQL,18,1
2015-09-30,Data Engineering,Redis,18,1
2015-10-31,Data Engineering,Python,43,1
2015-10-31,Data Engineering,SQL,46,1
2015-10-31,Data Engineering,Spark,45,1
2015-10-31,Data Engineering,Kafka,41,1
2015-10-31,Data Engineering,Airflow,35,1
2015-10-31,Data Engineering,dbt,27,1
2015-10-31,Data Engineering,Snowflake,21,1
2015-10-31,Data Engineering,PostgreSQL,18,1
2015-10-31,Data Engineering,Redis,18,1
2015-11-30,Data Engineering,Python,46,1
2015-11-30,Data Engineering,SQL,48,1
2015-11-30,Data Engineering,Spark,47,1
2015-11-30,Data Engineering,Kafka,42,1
2015-11-30,Data Engineering,Airflow,35,1
2015-11-30,Data Engineering,dbt,27,1
2015-11-30,Data Engineering,Snowflake,22,1
2015-11-30,Data Engineering,PostgreSQL,19,1
2015-11-30,Data Engineering,Redis,19,1
2015-12-31,Data Engineering,Python,47,1
2015-12-31,Data Engineering,SQL,48,1
2015-12-31,Data Engineering,Spark,46,1
2015-12-31,Data Engineering,Kafka,40,1
2015-12-31,Data Engineering,Airflow,33,1
2015-12-31,Data Engineering,dbt,26,1
2015-12-31,Data Engineering,Snowflake,21,1
2015-12-31,Data Engineering,PostgreSQL,18,1
2015-12-31,Data Engineering,Redis,20,1
2016-01-31,Data Engineering,Python,48,1
2016-01-31,Data Engineering,SQL,48,1
2016-01-31,Data Engineering,Spark,45,1
2016-01-31,Data Engineering,Kafka,39,1
2016-01-31,Data Engineering,Airflow,32,1
2016-01-31,Data Engineering,dbt,25,1
2016-01-31,Data Engineering,Snowflake,20,1
2016-01-31,Data Engineering,PostgreSQL,18,1
2016-01-31,Data Engineering,Redis,21,1
2016-02-29,Data Engineering,Python,50,1
2016-02-29,Data Engineering,SQL,50,1
2016-02-29,Data Engineering,Spark,46,1
2016-02-29,Data Engineering,Kafka,39,1
2016-02-29,Data Engineering,Airflow,31,1
2016-02-29,Data Engineering,dbt,24,1
2016-02-29,Data Engineering,Snowflake,20,1
2016-02-29,Data Engineering,PostgreSQL,19,1
2016-02-29,Data Engineering,Redis,22,1
2016-03-31,Data Engineering,Python,52,1
2016-03-31,Data Engineering,SQL,51,1
2016-03-31,Data Engineering,Spark,46,1
2016-03-31,Data Engineering,Kafka,39,1
2016-03-31,Data Engineering,Airflow,31,1
2016-03-31,Data Engineering,dbt,24,1
2016-03-31,Data Engineering,Snowflake,20,1
2016-03-31,Data Engineering,PostgreSQL,20,1
2016-03-31,Data Engineering,Redis,24,1
2016-04-30,Data Engineering,Python,56,1
2016-04-30,Data Engineering,SQL,54,1
2016-04-30,Data Engineering,Spark,48,1
2016-04-30,Data Engineering,Kafka,40,1
2016-04-30,Data Engineering,Airflow,31,1
2016-04-30,Data Engineering,dbt,25,1
2016-04-30,Data Engineering,Snowflake,21,1
2016-04-30,Data Engineering,PostgreSQL,22,1
2016-04-30,Data Engineering,Redis,27,1
2016-05-31,Data Engineering,Python,57,1
2016-05-31,Data Engineering,SQL,54,1
2016-05-31,Data Engineering,Spark,48,1
2016-05-31,Data Engineering,Kafka,39,1
2016-05-31,Data Engineering,Airflow,31,1
2016-05-31,Data Engineering,dbt,24,1
2016-05-31,Data Engineering,Snowflake,22,1
2016-05-31,Data Engineering,PostgreSQL,24,1
2016-05-31,Data Engineering,Redis,29,1
2016-06-30,Data Engineering,Python,58,1
2016-06-30,Data Engineering,SQL,54,1
2016-06-30,Data Engineering,Spark,47,1
2016-06-30,Data Engineering,Kafka,38,1
2016-06-30,Data Engineering,Airflow,30,1
2016-06-30,Data Engineering,dbt,24,1
2016-06-30,Data Engineering,Snowflake,22,1
2016-06-30,Data Engineering,PostgreSQL,25,1
2016-06-30,Data Engineering,Redis,32,1
2016-07-31,Data Engineering,Python,60,1
2016-07-31,Data Engineering,SQL,55,1
2016-07-31,Data Engineering,Spark,46,1
2016-07-31,Data Engineering,Kafka,37,1
2016-07-31,Data Engineering,Airflow,29,1
2016-07-31,Data Engineering,dbt,24,1
2016-07-31,Data Engineering,Snowflake,23,1
2016-07-31,Data Engineering,PostgreSQL,27,1
2016-07-31,Data Engineering,Redis,34,1
2016-08-31,Data Engineering,Python,59,1
2016-08-31,Data Engineering,SQL,53,1
2016-08-31,Data Engineering,Spark,45,1
2016-08-31,Data Engineering,Kafka,35,1
2016-08-31,Data Engineering,Airflow,28,1
2016-08-31,Data Engineering,dbt,23,1
2016-08-31,Data Engineering,Snowflake,24,1
2016-08-31,Data Engineering,PostgreSQL,28,1
2016-08-31,Data Engineering,Redis,36,1
2016-09-30,Data Engineering,Python,61,1
2016-09-30,Data Engineering,SQL,54,1
2016-09-30,Data Engineering,Spark,45,1
2016-09-30,Data Engineering,Kafka,35,1
2016-09-30,Data Engineering,Airflow,28,1
2016-09-30,Data Engineering,dbt,24,1
2016-09-30,Data Engineering,Snowflake,25,1
2016-09-30,Data Engineering,PostgreSQL,31,1
2016-09-30,Data Engineering,Redis,40,1
2016-10-31,Data Engineering,Python,59,1
2016-10-31,Data Engineering,SQL,51,1
2016-10-31,Data Engineering,Spark,42,1
2016-10-31,Data Engineering,Kafka,33,1
2016-10-31,Data Engineering,Airflow,26,1
2016-10-31,Data Engineering,dbt,24,1
2016-10-31,Data Engineering,Snowflake,26,1
2016-10-31,Data Engineering,PostgreSQL,32,1
2016-10-31,Data Engineering,Redis,41,1
2016-11-30,Data Engineering,Python,57,1
2016-11-30,Data Engineering,SQL,49,1
2016-11-30,Data Engineering,Spark,40,1
2016-11-30,Data Engineering,Kafka,31,1
2016-11-30,Data Engineering,Airflow,25,1
2016-11-30,Data Engineering,dbt,24,1
2016-11-30,Data Engineering,Snowflake,27,1
2016-11-30,Data Engineering,PostgreSQL,34,1
2016-11-30,Data Engineering,Redis,43,1
2016-12-31,Data Engineering,Python,57,1
2016-12-31,Data Engineering,SQL,49,1
2016-12-31,Data Engineering,Spark,39,1
2016-12-31,Data Engineering,Kafka,30,1
2016-12-31,Data Engineering,Airflow,25,1
2016-12-31,Data Engineering,dbt,25,1
2016-12-31,Data Engineering,Snowflake,29,1
2016-12-31,Data Engineering,PostgreSQL,37,1
2016-12-31,Data Engineering,Redis,47,1
2017-01-31,Data Engineering,Python,56,1
2017-01-31,Data Engineering,SQL,47,1
2017-01-31,Data Engineering,Spark,37,1
2017-01-31,Data Engineering,Kafka,29,1
2017-01-31,Data Engineering,Airflow,25,1
2017-01-31,Data Engineering,dbt,25,1
2017-01-31,Data Engineering,Snowflake,30,1
2017-01-31,Data Engineering,PostgreSQL,39,1
2017-01-31,Data Engineering,Redis,49,1
2017-02-28,Data Engineering,Python,55,1
2017-02-28,Data Engineering,SQL,45,1
2017-02-28,Data Engineering,Spark,35,1
2017-02-28,Data Engineering,Kafka,28,1
2017-02-28,Data Engineering,Airflow,25,1
2017-02-28,Data Engineering,dbt,26,1
2017-02-28,Data Engineering,Snowflake,32,1
2017-02-28,Data Engineering,PostgreSQL,41,1
2017-02-28,Data Engineering,Redis,51,1
2017-03-31,Data Engineering,Python,57,1
2017-03-31,Data Engineering,SQL,46,1
2017-03-31,Data Engineering,Spark,36,1
2017-03-31,Data Engineering,Kafka,29,1
2017-03-31,Data Engineering,Airflow,26,1
2017-03-31,Data Engineering,dbt,29,1
2017-03-31,Data Engineering,Snowflake,36,1
2017-03-31,Data Engineering,PostgreSQL,47,1
2017-03-31,Data Engineering,Redis,57,1
2017-04-30,Data Engineering,Python,55,1
2017-04-30,Data Engineering,SQL,44,1
2017-04-30,Data Engineering,Spark,35,1
2017-04-30,Data Engineering,Kafka,28,1
2017-04-30,Data Engineering,Airflow,27,1
2017-04-30,Data Engineering,dbt,31,1
2017-04-30,Data Engineering,Snowflake,39,1
2017-04-30,Data Engineering,PostgreSQL,49,1
2017-04-30,Data Engineering,Redis,60,1
2017-05-31,Data Engineering,Python,53,1
2017-05-31,Data Engineering,SQL,42,1
2017-05-31,Data Engineering,Spark,33,1
2017-05-31,Data Engineering,Kafka,27,1
2017-05-31,Data Engineering,Airflow,27,1
2017-05-31,Data Engineering,dbt,32,1
2017-05-31,Data Engineering,Snowflake,41,1
2017-05-31,Data Engineering,PostgreSQL,52,1
2017-05-31,Data Engineering,Redis,61,1
2017-06-30,Data Engineering,Python,52,1
2017-06-30,Data Engineering,SQL,41,1
2017-06-30,Data Engineering,Spark,32,1
2017-06-30,Data Engineering,Kafka,28,1
2017-06-30,Data Engineering,Airflow,28,1
2017-06-30,Data Engineering,dbt,34,1
2017-06-30,Data Engineering,Snowflake,44,1
2017-06-30,Data Engineering,PostgreSQL,55,1
2017-06-30,Data Engineering,Redis,65,1
2017-07-31,Data Engineering,Python,49,1
2017-07-31,Data Engineering,SQL,38,1
2017-07-31,Data Engineering,Spark,30,1
2017-07-31,Data Engineering,Kafka,27,1
2017-07-31,Data Engineering,Airflow,29,1
2017-07-31,Data Engineering,dbt,36,1
2017-07-31,Data Engineering,Snowflake,46,1
2017-07-31,Data Engineering,PostgreSQL,57,1
2017-07-31,Data Engineering,Redis,65,1
2017-08-31,Data Engineering,Python,46,1
2017-08-31,Data Engineering,SQL,36,1
2017-08-31,Data Engineering,Spark,29,1
2017-08-31,Data Engineering,Kafka,26,1
2017-08-31,Data Engineering,Airflow,29,1
2017-08-31,Data Engineering,dbt,37,1
2017-08-31,Data Engineering,Snowflake,47,1
2017-08-31,Data Engineering,PostgreSQL,57,1
2017-08-31,Data Engineering,Redis,66,1
2017-09-30,Data Engineering,Python,44,1
2017-09-30,Data Engineering,SQL,34,1
2017-09-30,Data Engineering,Spark,28,1
2017-09-30,Data Engineering,Kafka,27,1
2017-09-30,Data Engineering,Airflow,31,1
2017-09-30,Data Engineering,dbt,39,1
2017-09-30,Data Engineering,Snowflake,50,1
2017-09-30,Data Engineering,PostgreSQL,60,1
2017-09-30,Data Engineering,Redis,68,1
2017-10-31,Data Engineering,Python,41,1
2017-10-31,Data Engineering,SQL,32,1
2017-10-31,Data Engineering,Spark,27,1
2017-10-31,Data Engineering,Kafka,27,1
2017-10-31,Data Engineering,Airflow,32,1
2017-10-31,Data Engineering,dbt,41,1
2017-10-31,Data Engineering,Snowflake,52,1
2017-10-31,Data Engineering,PostgreSQL,62,1
2017-10-31,Data Engineering,Redis,68,1
2017-11-30,Data Engineering,Python,37,1
2017-11-30,Data Engineering,SQL,29,1
2017-11-30,Data Engineering,Spark,25,1
2017-11-30,Data Engineering,Kafka,26,1
2017-11-30,Data Engineering,Airflow,32,1
2017-11-30,Data Engineering,dbt,41,1
2017-11-30,Data Engineering,Snowflake,51,1
2017-11-30,Data Engineering,PostgreSQL,59,1
2017-11-30,Data Engineering,Redis,64,1
2017-12-31,Data Engineering,Python,36,1
2017-12-31,Data Engineering,SQL,28,1
2017-12-31,Data Engineering,Spark,25,1
2017-12-31,Data Engineering,Kafka,27,1
2017-12-31,Data Engineering,Airflow,34,1
2017-12-31,Data Engineering,dbt,43,1
2017-12-31,Data Engineering,Snowflake,54,1
2017-12-31,Data Engineering,PostgreSQL,62,1
2017-12-31,Data Engineering,Redis,66,1
2018-01-31,Data Engineering,Python,33,1
2018-01-31,Data Engineering,SQL,27,1
2018-01-31,Data Engineering,Spark,25,1
2018-01-31,Data Engineering,Kafka,28,1
2018-01-31,Data Engineering,Airflow,35,1
2018-01-31,Data Engineering,dbt,45,1
2018-01-31,Data Engineering,Snowflake,55,1
2018-01-31,Data Engineering,PostgreSQL,62,1
2018-01-31,Data Engineering,Redis,65,1
2018-02-28,Data Engineering,Python,32,1
2018-02-28,Data Engineering,SQL,26,1
2018-02-28,Data Engineering,Spark,25,1
2018-02-28,Data Engineering,Kafka,29,1
2018-02-28,Data Engineering,Airflow,37,1
2018-02-28,Data Engineering,dbt,47,1
2018-02-28,Data Engineering,Snowflake,57,1
2018-02-28,Data Engineering,PostgreSQL,64,1
2018-02-28,Data Engineering,Redis,66,1
2018-03-31,Data Engineering,Python,31,1
2018-03-31,Data Engineering,SQL,26,1
2018-03-31,Data Engineering,Spark,26,1
2018-03-31,Data Engineering,Kafka,31,1
2018-03-31,Data Engineering,Airflow,40,1
2018-03-31,Data Engineering,dbt,50,1
2018-03-31,Data Engineering,Snowflake,60,1
2018-03-31,Data Engineering,PostgreSQL,66,1
2018-03-31,Data Engineering,Redis,67,1
2018-04-30,Data Engineering,Python,30,1
2018-04-30,Data Engineering,SQL,26,1
2018-04-30,Data Engineering,Spark,27,1
2018-04-30,Data Engineering,Kafka,33,1
2018-04-30,Data Engineering,Airflow,42,1
2018-04-30,Data Engineering,dbt,53,1
2018-04-30,Data Engineering,Snowflake,62,1
2018-04-30,Data Engineering,PostgreSQL,67,1
2018-04-30,Data Engineering,Redis,67,1
2018-05-31,Data Engineering,Python,29,1
2018-05-31,Data Engineering,SQL,26,1
2018-05-31,Data Engineering,Spark,29,1
2018-05-31,Data Engineering,Kafka,36,1
2018-05-31,Data Engineering,Airflow,46,1
2018-05-31,Data Engineering,dbt,56,1
2018-05-31,Data Engineering,Snowflake,64,1
2018-05-31,Data Engineering,PostgreSQL,69,1
2018-05-31,Data Engineering,Redis,68,1
2018-06-30,Data Engineering,Python,28,1
2018-06-30,Data Engineering,SQL,26,1
2018-06-30,Data Engineering,Spark,29,1
2018-06-30,Data Engineering,Kafka,37,1
2018-06-30,Data Engineering,Airflow,47,1
2018-06-30,Data Engineering,dbt,57,1
2018-06-30,Data Engineering,Snowflake,65,1
2018-06-30,Data Engineering,PostgreSQL,68,1
2018-06-30,Data Engineering,Redis,66,1
2018-07-31,Data Engineering,Python,27,1
2018-07-31,Data Engineering,SQL,26,1
2018-07-31,Data Engineering,Spark,31,1
2018-07-31,Data Engineering,Kafka,39,1
2018-07-31,Data Engineering,Airflow,50,1
2018-07-31,Data Engineering,dbt,59,1
2018-07-31,Data Engineering,Snowflake,66,1
2018-07-31,Data Engineering,PostgreSQL,68,1
2018-07-31,Data Engineering,Redis,65,1
2018-08-31,Data Engineering,Python,26,1
2018-08-31,Data Engineering,SQL,26,1
2018-08-31,Data Engineering,Spark,31,1
2018-08-31,Data Engineering,Kafka,40,1
2018-08-31,Data Engineering,Airflow,51,1
2018-08-31,Data Engineering,dbt,60,1
2018-08-31,Data Engineering,Snowflake,65,1
2018-08-31,Data Engineering,PostgreSQL,66,1
2018-08-31,Data Engineering,Redis,62,1
2018-09-30,Data Engineering,Python,25,1
2018-09-30,Data Engineering,SQL,26,1
2018-09-30,Data Engineering,Spark,32,1
2018-09-30,Data Engineering,Kafka,41,1
2018-09-30,Data Engineering,Airflow,51,1
2018-09-30,Data Engineering,dbt,60,1
2018-09-30,Data Engineering,Snowflake,64,1
2018-09-30,Data Engineering,PostgreSQL,64,1
2018-09-30,Data Engineering,Redis,59,1
2018-10-31,Data Engineering,Python,24,1
2018-10-31,Data Engineering,SQL,26,1
2018-10-31,Data Engineering,Spark,33,1
2018-10-31,Data Engineering,Kafka,42,1
2018-10-31,Data Engineering,Airflow,51,1
2018-10-31,Data Engineering,dbt,59,1
2018-10-31,Data Engineering,Snowflake,62,1
2018-10-31,Data Engineering,PostgreSQL,61,1
2018-10-31,Data Engineering,Redis,56,1
2018-11-30,Data Engineering,Python,24,1
2018-11-30,Data Engineering,SQL,27,1
2018-11-30,Data Engineering,Spark,34,1
2018-11-30,Data Engineering,Kafka,43,1
2018-11-30,Data Engineering,Airflow,52,1
2018-11-30,Data Engineering,dbt,59,1
2018-11-30,Data Engineering,Snowflake,62,1
2018-11-30,Data Engineering,PostgreSQL,60,1
2018-11-30,Data Engineering,Redis,54,1
2018-12-31,Data Engineering,Python,24,1
2018-12-31,Data Engineering,SQL,28,1
2018-12-31,Data Engineering,Spark,36,1
2018-12-31,Data Engineering,Kafka,46,1
2018-12-31,Data Engineering,Airflow,55,1
2018-12-31,Data Engineering,dbt,61,1
2018-12-31,Data Engineering,Snowflake,62,1
2018-12-31,Data Engineering,PostgreSQL,59,1
2018-12-31,Data Engineering,Redis,52,1
2019-01-31,Data Engineering,Python,25,1
2019-01-31,Data Engineering,SQL,30,1
2019-01-31,Data Engineering,Spark,38,1
2019-01-31,Data Engineering,Kafka,48,1
2019-01-31,Data Engineering,Airflow,56,1
2019-01-31,Data Engineering,dbt,62,1
2019-01-31,Data Engineering,Snowflake,62,1
2019-01-31,Data Engineering,PostgreSQL,58,1
2019-01-31,Data Engineering,Redis,51,1
2019-02-28,Data Engineering,Python,25,1
2019-02-28,Data Engineering,SQL,31,1
2019-02-28,Data Engineering,Spark,40,1
2019-02-28,Data Engineering,Kafka,49,1
2019-02-28,Data Engineering,Airflow,57,1
2019-02-28,Data Engineering,dbt,62,1
2019-02-28,Data Engineering,Snowflake,61,1
2019-02-28,Data Engineering,PostgreSQL,57,1
2019-02-28,Data Engineering,Redis,48,1
2019-03-31,Data Engineering,Python,27,1
2019-03-31,Data Engineering,SQL,34,1
2019-03-31,Data Engineering,Spark,44,1
2019-03-31,Data Engineering,Kafka,53,1
2019-03-31,Data Engineering,Airflow,61,1
2019-03-31,Data Engineering,dbt,64,1
2019-03-31,Data Engineering,Snowflake,63,1
2019-03-31,Data Engineering,PostgreSQL,57,1
2019-03-31,Data Engineering,Redis,48,1
2019-04-30,Data Engineering,Python,29,1
2019-04-30,Data Engineering,SQL,37,1
2019-04-30,Data Engineering,Spark,47,1
2019-04-30,Data Engineering,Kafka,57,1
2019-04-30,Data Engineering,Airflow,64,1
2019-04-30,Data Engineering,dbt,67,1
2019-04-30,Data Engineering,Snowflake,64,1
2019-04-30,Data Engineering,PostgreSQL,57,1
2019-04-30,Data Engineering,Redis,48,1
2019-05-31,Data Engineering,Python,30,1
2019-05-31,Data Engineering,SQL,38,1
2019-05-31,Data Engineering,Spark,48,1
2019-05-31,Data Engineering,Kafka,57,1
2019-05-31,Data Engineering,Airflow,64,1
2019-05-31,Data Engineering,dbt,65,1
2019-05-31,Data Engineering,Snowflake,62,1
2019-05-31,Data Engineering,PostgreSQL,54,1
2019-05-31,Data Engineering,Redis,45,1
2019-06-30,Data Engineering,Python,33,1
2019-06-30,Data Engineering,SQL,42,1
2019-06-30,Data Engineering,Spark,53,1
2019-06-30,Data Engineering,Kafka,62,1
2019-06-30,Data Engineering,Airflow,67,1
2019-06-30,Data Engineering,dbt,68,1
2019-06-30,Data Engineering,Snowflake,63,1
2019-06-30,Data Engineering,PostgreSQL,55,1
